client_id,age,gender,region,income_level,segment,device_type,tech_usage
7949,34,Female,Sfax,Medium,Student,iOS,4G
7950,61,Female,Tunis,Low,Retired,Android,4G
7951,50,Female,Kairouan,Low,Professional,Android,5G
7952,29,Male,Sousse,Low,Professional,Feature Phone,5G
7953,66,Female,Tunis,Medium,Professional,Android,4G
7954,20,Female,Monastir,Low,Retired,iOS,4G
7955,60,Male,Gabes,Low,Unemployed,Android,4G
7956,66,Male,Gabes,Low,Retired,iOS,5G
7957,43,Male,Nabeul,Medium,Student,Android,4G
7958,52,Male,Monastir,Low,Retired,Android,3G
7959,25,Female,Monastir,Low,Student,Android,4G
7960,69,Female,Nabeul,Medium,Retired,iOS,4G
7961,53,Male,Monastir,Medium,Unemployed,Android,4G
7962,24,Male,Sfax,Low,Unemployed,iOS,5G
7963,63,Male,Monastir,Medium,Professional,Android,4G
7964,63,Male,Sfax,Low,Unemployed,Android,5G
7965,53,Female,Nabeul,High,Retired,iOS,5G
7966,33,Male,Sousse,Low,Unemployed,Android,3G
7967,41,Female,Nabeul,High,Professional,Android,3G
7968,18,Male,Bizerte,High,Retired,Android,4G
7969,66,Female,Monastir,Medium,Student,Feature Phone,5G
7970,42,Female,Monastir,Low,Retired,Android,4G
7971,27,Female,Gabes,Medium,Professional,Android,4G
7972,33,Female,Nabeul,Low,Unemployed,Android,4G
7973,33,Male,Nabeul,High,Unemployed,Android,4G
7974,25,Female,Tunis,Medium,Retired,Android,3G
7975,46,Male,Bizerte,High,Student,iOS,4G
7976,56,Female,Gabes,Medium,Student,Android,4G
7977,45,Female,Sousse,Medium,Student,iOS,4G
7978,23,Male,Monastir,Medium,Student,Android,4G
7979,33,Male,Gabes,Low,Retired,Feature Phone,5G
7980,37,Female,Sfax,Medium,Unemployed,Feature Phone,4G
7981,33,Female,Tunis,Medium,Student,Android,4G
7982,24,Male,Tunis,High,Retired,Android,5G
7983,58,Female,Sfax,Medium,Retired,iOS,4G
7984,31,Male,Nabeul,High,Retired,Android,4G
7985,60,Male,Monastir,High,Student,Android,5G
7986,43,Male,Monastir,Medium,Student,Feature Phone,3G
7987,43,Female,Bizerte,Low,Retired,Android,4G
7988,31,Female,Sfax,Medium,Retired,Android,4G
7989,24,Male,Monastir,Medium,Retired,iOS,3G
7990,50,Male,Tunis,Low,Unemployed,Android,4G
7991,43,Male,Monastir,Low,Unemployed,Android,4G
7992,62,Male,Sousse,High,Professional,Android,4G
7993,37,Female,Monastir,Low,Professional,Android,4G
7994,20,Male,Bizerte,Medium,Student,Feature Phone,4G
7995,69,Female,Kairouan,High,Unemployed,Feature Phone,4G
7996,21,Male,Gabes,Medium,Professional,Android,4G
7997,43,Female,Kairouan,Medium,Retired,iOS,4G
7998,28,Female,Sousse,Medium,Retired,Android,4G
7999,19,Female,Kairouan,Medium,Student,iOS,4G
8000,31,Female,Monastir,Low,Student,Android,4G
8001,61,Female,Bizerte,High,Professional,Android,5G
8002,47,Male,Tunis,Medium,Retired,Android,4G
8003,66,Male,Tunis,Medium,Student,Android,4G
8004,29,Female,Sousse,Medium,Student,Android,3G
8005,43,Male,Kairouan,Low,Unemployed,Android,4G
8006,61,Male,Nabeul,High,Professional,Feature Phone,4G
8007,50,Male,Nabeul,Medium,Student,Feature Phone,4G
8008,30,Male,Bizerte,Low,Professional,iOS,3G
8009,31,Male,Gabes,High,Retired,Android,4G
8010,41,Male,Monastir,Medium,Professional,Android,4G
8011,51,Male,Kairouan,Medium,Student,Android,4G
8012,61,Female,Nabeul,Medium,Unemployed,Android,4G
8013,43,Male,Nabeul,Low,Professional,Android,4G
8014,38,Male,Kairouan,Medium,Professional,Android,3G
8015,45,Male,Gabes,Low,Retired,Android,3G
8016,65,Female,Sfax,Medium,Unemployed,iOS,3G
8017,53,Female,Monastir,Medium,Professional,iOS,4G
8018,57,Male,Sousse,High,Unemployed,Android,4G
8019,19,Female,Monastir,Medium,Student,iOS,4G
8020,59,Female,Bizerte,Low,Unemployed,Android,4G
8021,26,Male,Sousse,High,Student,Android,4G
8022,40,Female,Gabes,Medium,Retired,Android,4G
8023,32,Male,Bizerte,Medium,Retired,iOS,4G
8024,30,Female,Tunis,Low,Retired,Android,5G
8025,40,Male,Tunis,High,Student,Android,4G
8026,34,Female,Monastir,High,Professional,Android,4G
8027,65,Male,Bizerte,Medium,Student,Android,5G
8028,19,Male,Sousse,High,Unemployed,Android,3G
8029,37,Female,Sousse,Low,Unemployed,iOS,4G
8030,37,Male,Tunis,High,Student,Android,3G
8031,63,Male,Tunis,Medium,Retired,iOS,5G
8032,20,Female,Gabes,Low,Retired,Android,4G
8033,29,Male,Bizerte,Medium,Unemployed,Android,4G
8034,57,Male,Sousse,Medium,Unemployed,iOS,4G
8035,19,Female,Nabeul,Low,Professional,Android,4G
8036,53,Male,Gabes,Low,Professional,Android,4G
8037,31,Female,Sousse,Low,Professional,Android,5G
8038,33,Male,Tunis,Low,Unemployed,iOS,4G
8039,36,Female,Bizerte,Low,Professional,iOS,5G
8040,51,Female,Sfax,Low,Unemployed,Android,4G
8041,61,Male,Bizerte,Low,Unemployed,Android,4G
8042,63,Female,Kairouan,High,Student,iOS,3G
8043,23,Male,Nabeul,Medium,Professional,Android,4G
8044,30,Male,Nabeul,Low,Student,Android,5G
8045,53,Female,Nabeul,High,Student,iOS,4G
8046,39,Male,Sfax,Medium,Professional,iOS,4G
8047,35,Male,Monastir,Medium,Unemployed,Android,4G
8048,29,Female,Monastir,Medium,Unemployed,iOS,4G
8049,69,Male,Gabes,Medium,Unemployed,Android,4G
8050,47,Male,Sfax,Low,Professional,iOS,4G
8051,68,Female,Sfax,Low,Unemployed,Android,5G
8052,57,Male,Gabes,Medium,Student,Android,4G
8053,24,Male,Bizerte,Medium,Retired,Android,5G
8054,49,Female,Gabes,Medium,Professional,Android,4G
8055,65,Male,Kairouan,Low,Retired,Android,4G
8056,36,Male,Tunis,Medium,Student,iOS,5G
8057,23,Female,Monastir,Medium,Retired,Android,3G
8058,37,Male,Tunis,High,Student,iOS,4G
8059,44,Male,Monastir,Low,Retired,Android,4G
8060,60,Female,Sfax,High,Retired,iOS,4G
8061,54,Female,Nabeul,High,Unemployed,Android,4G
8062,65,Male,Gabes,Medium,Retired,Android,4G
8063,24,Male,Gabes,Medium,Student,Android,5G
8064,22,Female,Gabes,Low,Student,Android,4G
8065,28,Male,Nabeul,High,Student,Android,4G
8066,32,Male,Kairouan,Low,Professional,Android,4G
8067,20,Male,Kairouan,Medium,Student,Feature Phone,5G
8068,22,Female,Nabeul,Low,Professional,iOS,4G
8069,40,Male,Bizerte,Medium,Student,iOS,3G
8070,54,Male,Nabeul,Medium,Professional,Android,3G
8071,26,Female,Sousse,High,Retired,iOS,4G
8072,32,Female,Monastir,Medium,Retired,Android,4G
8073,20,Female,Sousse,High,Student,Android,4G
8074,46,Male,Sousse,Medium,Professional,Android,4G
8075,23,Male,Nabeul,Low,Unemployed,Android,4G
8076,34,Female,Monastir,Low,Unemployed,Android,4G
8077,43,Male,Bizerte,Medium,Unemployed,Android,4G
8078,38,Male,Gabes,Low,Retired,Android,4G
8079,25,Male,Sousse,Medium,Retired,iOS,4G
8080,38,Male,Nabeul,Low,Professional,Feature Phone,4G
8081,28,Female,Gabes,Medium,Student,Android,5G
8082,55,Female,Nabeul,Medium,Retired,Android,4G
8083,25,Male,Sfax,Medium,Student,iOS,4G
8084,59,Female,Sousse,Low,Unemployed,Android,3G
8085,41,Male,Sfax,Low,Unemployed,Feature Phone,4G
8086,52,Male,Bizerte,Low,Student,iOS,4G
8087,31,Female,Tunis,Low,Professional,Android,4G
8088,31,Female,Kairouan,Medium,Unemployed,Android,3G
8089,27,Male,Monastir,Medium,Professional,Feature Phone,3G
8090,29,Male,Nabeul,Low,Unemployed,Feature Phone,4G
8091,55,Male,Bizerte,Medium,Retired,Android,4G
8092,61,Male,Bizerte,Medium,Unemployed,Android,4G
8093,63,Female,Bizerte,Low,Professional,iOS,5G
8094,51,Female,Sousse,Medium,Retired,Android,4G
8095,58,Male,Sfax,Low,Unemployed,Feature Phone,4G
8096,27,Male,Kairouan,Medium,Retired,iOS,4G
8097,34,Female,Sousse,Medium,Retired,iOS,4G
8098,34,Male,Tunis,Low,Unemployed,Android,4G
8099,20,Female,Monastir,Medium,Student,iOS,4G
8100,48,Male,Monastir,Medium,Student,Android,3G
8101,68,Female,Kairouan,Low,Professional,Android,4G
8102,18,Male,Monastir,Medium,Professional,Android,4G
8103,29,Male,Monastir,Medium,Unemployed,Android,4G
8104,56,Male,Bizerte,Medium,Retired,iOS,3G
8105,21,Female,Gabes,Medium,Retired,iOS,4G
8106,59,Female,Tunis,High,Student,Android,4G
8107,30,Male,Sfax,High,Student,Android,4G
8108,51,Male,Nabeul,Medium,Retired,Android,4G
8109,59,Male,Tunis,High,Retired,Android,4G
8110,38,Male,Sousse,Low,Professional,iOS,5G
8111,39,Female,Monastir,Medium,Retired,Android,4G
8112,21,Female,Gabes,Low,Retired,Feature Phone,4G
8113,35,Female,Nabeul,Low,Unemployed,iOS,4G
8114,22,Male,Sousse,Medium,Retired,Android,4G
8115,36,Male,Kairouan,Medium,Student,Android,4G
8116,19,Female,Bizerte,Medium,Student,Android,3G
8117,29,Male,Monastir,Medium,Professional,Android,4G
8118,34,Female,Bizerte,Medium,Professional,Android,4G
8119,27,Female,Tunis,Medium,Unemployed,Android,4G
8120,51,Female,Bizerte,Low,Professional,Feature Phone,3G
8121,23,Female,Bizerte,Low,Retired,Android,5G
8122,25,Male,Kairouan,Low,Retired,iOS,4G
8123,68,Female,Sfax,Medium,Unemployed,Android,4G
8124,28,Male,Sfax,Low,Student,Android,4G
8125,29,Female,Sousse,Low,Retired,Android,4G
8126,26,Female,Monastir,Medium,Retired,Android,5G
8127,19,Female,Sousse,Medium,Unemployed,Android,3G
8128,25,Female,Sfax,Medium,Student,iOS,4G
8129,28,Male,Tunis,Low,Professional,Android,4G
8130,53,Male,Sfax,Medium,Retired,iOS,5G
8131,27,Male,Sousse,Medium,Student,iOS,4G
8132,38,Male,Gabes,High,Unemployed,iOS,4G
8133,37,Female,Monastir,Medium,Unemployed,iOS,5G
8134,65,Male,Bizerte,Low,Student,Android,5G
8135,25,Male,Kairouan,Medium,Unemployed,Feature Phone,3G
8136,53,Female,Gabes,Low,Professional,Feature Phone,3G
8137,46,Male,Gabes,Low,Student,iOS,4G
8138,59,Male,Bizerte,Low,Professional,Android,5G
8139,29,Male,Sfax,Medium,Unemployed,Android,4G
8140,31,Male,Nabeul,Medium,Professional,iOS,3G
8141,65,Female,Monastir,Medium,Professional,iOS,4G
8142,67,Female,Tunis,Medium,Professional,iOS,3G
8143,38,Male,Gabes,Low,Professional,iOS,4G
8144,39,Female,Tunis,Medium,Student,Android,4G
8145,38,Male,Kairouan,Medium,Unemployed,Android,4G
8146,61,Male,Kairouan,Medium,Unemployed,iOS,5G
8147,67,Male,Kairouan,Medium,Retired,Android,4G
8148,47,Female,Sousse,Low,Professional,iOS,3G
8149,56,Female,Gabes,Medium,Professional,iOS,4G
8150,37,Female,Kairouan,Medium,Retired,Android,4G
8151,41,Female,Sousse,Medium,Retired,Android,4G
8152,40,Female,Kairouan,Medium,Professional,iOS,4G
8153,24,Female,Sfax,High,Unemployed,Android,4G
8154,26,Male,Gabes,Low,Retired,Android,5G
8155,18,Female,Sousse,Medium,Professional,iOS,4G
8156,43,Male,Kairouan,Medium,Unemployed,iOS,5G
8157,55,Male,Monastir,Low,Student,iOS,3G
8158,55,Female,Sousse,Low,Retired,Android,4G
8159,61,Male,Kairouan,Medium,Retired,Android,3G
8160,39,Male,Sfax,Low,Unemployed,iOS,4G
8161,61,Male,Tunis,Low,Student,Android,4G
8162,27,Female,Nabeul,High,Unemployed,Android,3G
8163,23,Female,Kairouan,Medium,Retired,Android,3G
8164,34,Male,Tunis,Low,Student,Android,4G
8165,68,Female,Gabes,Medium,Professional,Android,4G
8166,67,Male,Sfax,Medium,Retired,Android,3G
8167,55,Female,Monastir,High,Unemployed,Android,4G
8168,41,Male,Gabes,Medium,Unemployed,Feature Phone,4G
8169,68,Male,Monastir,High,Unemployed,Android,4G
8170,27,Female,Tunis,Low,Unemployed,Android,3G
8171,25,Female,Sfax,Medium,Unemployed,Android,4G
8172,38,Female,Bizerte,Low,Retired,Android,4G
8173,23,Female,Sfax,Low,Student,Feature Phone,4G
8174,38,Female,Sfax,Medium,Unemployed,iOS,4G
8175,56,Male,Monastir,Low,Unemployed,iOS,4G
8176,41,Male,Bizerte,Medium,Professional,iOS,4G
8177,50,Male,Sousse,High,Professional,Feature Phone,3G
8178,35,Female,Sousse,Low,Student,Android,4G
8179,45,Female,Sousse,Low,Retired,Android,3G
8180,69,Male,Tunis,Medium,Retired,Android,5G
8181,49,Male,Sfax,High,Student,Android,4G
8182,29,Male,Kairouan,Medium,Student,iOS,5G
8183,65,Male,Bizerte,Medium,Student,Android,5G
8184,59,Female,Kairouan,Low,Unemployed,iOS,5G
8185,44,Male,Tunis,Low,Retired,Android,3G
8186,27,Female,Bizerte,Medium,Student,Android,4G
8187,63,Male,Kairouan,Low,Professional,Android,4G
8188,69,Female,Nabeul,High,Unemployed,iOS,4G
8189,59,Female,Monastir,Medium,Unemployed,iOS,4G
8190,49,Female,Tunis,Medium,Unemployed,Feature Phone,3G
8191,59,Female,Tunis,Medium,Unemployed,iOS,4G
8192,43,Male,Nabeul,Medium,Student,Android,5G
8193,42,Male,Tunis,Medium,Unemployed,Android,4G
8194,28,Male,Bizerte,High,Professional,iOS,4G
8195,40,Female,Kairouan,High,Professional,iOS,5G
8196,51,Male,Kairouan,High,Student,Android,4G
8197,69,Male,Gabes,High,Unemployed,Android,5G
8198,57,Male,Tunis,Medium,Professional,Android,5G
8199,40,Female,Sousse,Medium,Retired,Android,4G
8200,46,Female,Sfax,Low,Unemployed,Feature Phone,4G
8201,48,Female,Monastir,Low,Student,iOS,4G
8202,24,Male,Monastir,Low,Retired,Android,4G
8203,57,Male,Gabes,Low,Unemployed,Android,3G
8204,50,Male,Gabes,Medium,Retired,iOS,4G
8205,38,Female,Bizerte,Low,Unemployed,iOS,3G
8206,19,Male,Gabes,High,Unemployed,Android,4G
8207,35,Female,Kairouan,High,Professional,iOS,4G
8208,64,Female,Bizerte,Low,Retired,iOS,4G
8209,50,Female,Bizerte,Low,Retired,Android,5G
8210,54,Female,Monastir,High,Student,Feature Phone,4G
8211,51,Male,Monastir,High,Student,Android,4G
8212,37,Male,Sousse,High,Retired,Android,3G
8213,52,Female,Tunis,High,Professional,Android,4G
8214,68,Male,Nabeul,High,Professional,Android,3G
8215,67,Female,Nabeul,Medium,Unemployed,Android,4G
8216,35,Male,Gabes,Low,Student,iOS,4G
8217,63,Male,Tunis,Medium,Student,Android,3G
8218,41,Female,Tunis,Low,Student,iOS,4G
8219,25,Female,Tunis,High,Unemployed,iOS,4G
8220,47,Female,Bizerte,Medium,Professional,Android,4G
8221,61,Female,Tunis,Medium,Student,Android,4G
8222,27,Male,Gabes,Low,Unemployed,Android,5G
8223,40,Female,Bizerte,Medium,Retired,Android,3G
8224,69,Male,Gabes,Medium,Professional,Android,4G
8225,66,Female,Bizerte,High,Retired,Android,5G
8226,28,Male,Nabeul,Low,Student,Android,3G
8227,19,Female,Sfax,High,Unemployed,Android,4G
8228,43,Male,Sfax,High,Professional,Android,4G
8229,53,Male,Nabeul,Medium,Student,iOS,3G
8230,50,Male,Sfax,Medium,Professional,Android,4G
8231,64,Female,Sfax,Medium,Unemployed,Android,4G
8232,30,Female,Nabeul,Low,Unemployed,Android,4G
8233,57,Female,Bizerte,Low,Student,Android,4G
8234,42,Female,Tunis,High,Professional,iOS,4G
8235,21,Male,Nabeul,Medium,Unemployed,Android,4G
8236,59,Male,Sousse,Low,Professional,Android,4G
8237,36,Male,Monastir,Medium,Professional,Android,4G
8238,35,Female,Kairouan,Medium,Retired,Android,4G
8239,54,Male,Sousse,Low,Student,Android,4G
8240,47,Male,Sfax,Medium,Student,Android,4G
8241,36,Female,Tunis,Low,Professional,Android,4G
8242,40,Female,Gabes,Low,Retired,Android,4G
8243,33,Male,Tunis,Medium,Professional,Feature Phone,4G
8244,18,Female,Gabes,Medium,Student,Android,5G
8245,29,Female,Sousse,Low,Student,Android,5G
8246,41,Female,Tunis,Medium,Professional,iOS,4G
8247,51,Female,Tunis,Low,Professional,iOS,4G
8248,25,Male,Kairouan,Low,Professional,iOS,3G
8249,35,Male,Nabeul,Low,Student,iOS,4G
8250,65,Male,Sousse,Low,Professional,Android,4G
8251,22,Male,Tunis,Low,Professional,Android,4G
8252,43,Male,Gabes,High,Unemployed,iOS,5G
8253,47,Female,Monastir,Medium,Student,iOS,3G
8254,30,Male,Tunis,Low,Professional,Android,4G
8255,36,Male,Gabes,Low,Retired,Android,4G
8256,46,Female,Sfax,Low,Student,iOS,4G
8257,20,Female,Tunis,Medium,Professional,Android,4G
8258,43,Female,Gabes,Low,Professional,Feature Phone,4G
8259,57,Male,Monastir,Low,Unemployed,Android,4G
8260,29,Female,Sousse,Medium,Unemployed,iOS,3G
8261,19,Female,Sfax,Medium,Student,Android,4G
8262,28,Female,Tunis,Low,Unemployed,Android,5G
8263,61,Male,Kairouan,Medium,Unemployed,Android,4G
8264,45,Female,Gabes,Low,Student,Android,4G
8265,35,Female,Monastir,Low,Retired,Android,4G
8266,30,Male,Kairouan,Medium,Professional,iOS,3G
8267,54,Female,Tunis,Medium,Professional,Android,5G
8268,39,Male,Gabes,Medium,Unemployed,Android,3G
8269,29,Male,Tunis,Low,Professional,Android,5G
8270,19,Female,Sfax,Medium,Unemployed,iOS,3G
8271,54,Male,Monastir,Low,Student,Android,3G
8272,24,Female,Monastir,Medium,Student,Feature Phone,4G
8273,43,Female,Sfax,Medium,Student,iOS,4G
8274,43,Female,Tunis,Low,Professional,iOS,4G
8275,41,Female,Tunis,Medium,Unemployed,Android,5G
8276,29,Male,Bizerte,Medium,Unemployed,iOS,4G
8277,33,Female,Tunis,Low,Professional,Android,3G
8278,40,Female,Monastir,High,Student,Android,4G
8279,57,Female,Tunis,High,Retired,Android,4G
8280,26,Male,Kairouan,Low,Unemployed,Android,4G
8281,49,Male,Kairouan,High,Unemployed,Android,3G
8282,32,Female,Sfax,Medium,Professional,Android,4G
8283,54,Male,Kairouan,Medium,Retired,Android,4G
8284,30,Male,Tunis,High,Student,Android,4G
8285,22,Female,Sousse,Medium,Unemployed,iOS,4G
8286,28,Female,Nabeul,Low,Professional,Feature Phone,4G
8287,27,Female,Tunis,High,Retired,iOS,5G
8288,69,Female,Nabeul,Low,Professional,Android,3G
8289,30,Female,Monastir,Low,Retired,Android,4G
8290,58,Male,Bizerte,Low,Professional,Android,4G
8291,63,Female,Gabes,High,Retired,Android,4G
8292,67,Female,Monastir,High,Unemployed,Feature Phone,4G
8293,32,Female,Nabeul,Low,Retired,Android,5G
8294,59,Female,Sfax,High,Student,iOS,4G
8295,24,Female,Kairouan,Low,Unemployed,iOS,4G
8296,57,Male,Sousse,High,Student,iOS,4G
8297,45,Female,Monastir,Medium,Unemployed,Feature Phone,4G
8298,49,Male,Gabes,Low,Retired,Android,4G
8299,52,Female,Sousse,Low,Unemployed,Android,5G
8300,32,Female,Sfax,Low,Professional,iOS,4G
8301,65,Female,Kairouan,Low,Retired,Android,4G
8302,53,Male,Bizerte,Medium,Professional,Android,4G
8303,38,Female,Nabeul,Low,Professional,Android,4G
8304,23,Female,Monastir,High,Professional,iOS,4G
8305,18,Female,Monastir,Medium,Professional,Android,4G
8306,21,Female,Monastir,Medium,Student,Feature Phone,5G
8307,28,Female,Nabeul,Low,Retired,Android,4G
8308,61,Female,Sfax,High,Professional,iOS,4G
8309,43,Female,Sousse,Medium,Student,iOS,4G
8310,54,Male,Sousse,High,Unemployed,Android,4G
8311,40,Female,Sfax,High,Professional,Android,4G
8312,46,Female,Monastir,Low,Professional,iOS,5G
8313,38,Female,Tunis,Low,Student,iOS,3G
8314,65,Male,Sfax,High,Unemployed,iOS,4G
8315,62,Male,Kairouan,High,Unemployed,Android,4G
8316,62,Female,Kairouan,Medium,Student,Android,4G
8317,66,Male,Bizerte,Low,Professional,Android,4G
8318,44,Female,Sfax,Medium,Retired,Android,3G
8319,56,Female,Gabes,Low,Student,iOS,4G
8320,57,Male,Nabeul,Low,Retired,Android,5G
8321,30,Female,Nabeul,Medium,Professional,iOS,4G
8322,40,Male,Kairouan,Low,Professional,Android,4G
8323,33,Male,Kairouan,Medium,Unemployed,Android,5G
8324,47,Male,Kairouan,High,Professional,iOS,4G
8325,21,Female,Tunis,High,Unemployed,Feature Phone,4G
8326,57,Female,Gabes,High,Unemployed,Feature Phone,4G
8327,33,Female,Monastir,High,Professional,iOS,4G
8328,48,Female,Monastir,Low,Unemployed,iOS,3G
8329,59,Female,Sfax,High,Professional,Feature Phone,5G
8330,42,Female,Tunis,High,Unemployed,iOS,3G
8331,61,Female,Kairouan,High,Unemployed,Feature Phone,4G
8332,29,Male,Monastir,Medium,Professional,Android,4G
8333,43,Female,Gabes,Low,Retired,Feature Phone,5G
8334,54,Female,Monastir,Low,Student,Android,3G
8335,65,Female,Nabeul,Low,Professional,Android,4G
8336,50,Male,Gabes,High,Unemployed,Android,4G
8337,45,Male,Tunis,Medium,Student,iOS,4G
8338,26,Male,Monastir,High,Retired,Android,5G
8339,29,Female,Kairouan,Medium,Professional,Feature Phone,3G
8340,22,Male,Tunis,Medium,Unemployed,Android,4G
8341,69,Male,Nabeul,Low,Unemployed,Android,3G
8342,45,Female,Sousse,Low,Professional,Android,4G
8343,52,Female,Kairouan,Medium,Unemployed,Android,3G
8344,22,Female,Tunis,Medium,Student,iOS,5G
8345,51,Male,Sfax,Low,Unemployed,iOS,3G
8346,63,Female,Monastir,Medium,Student,Android,4G
8347,51,Female,Kairouan,Low,Student,Android,4G
8348,30,Female,Bizerte,High,Professional,Android,4G
8349,56,Female,Kairouan,Low,Unemployed,iOS,4G
8350,59,Female,Sousse,Medium,Student,Android,4G
8351,62,Female,Tunis,Low,Unemployed,Android,4G
8352,65,Male,Nabeul,Medium,Student,Android,3G
8353,31,Female,Bizerte,Medium,Retired,iOS,3G
8354,28,Male,Sousse,Medium,Professional,Android,4G
8355,59,Male,Sfax,High,Professional,Android,4G
8356,55,Female,Nabeul,Low,Professional,iOS,4G
8357,21,Male,Nabeul,Low,Student,Feature Phone,4G
8358,50,Male,Kairouan,Medium,Retired,iOS,3G
8359,24,Male,Monastir,Medium,Student,Android,4G
8360,58,Female,Bizerte,Low,Professional,Android,4G
8361,25,Male,Monastir,Medium,Student,Feature Phone,4G
8362,54,Male,Nabeul,Low,Professional,Android,3G
8363,68,Male,Tunis,Low,Unemployed,Android,4G
8364,27,Male,Tunis,Medium,Student,Android,4G
8365,60,Female,Sfax,High,Unemployed,Feature Phone,3G
8366,32,Female,Sousse,Medium,Student,iOS,4G
8367,55,Male,Bizerte,Medium,Professional,iOS,4G
8368,32,Female,Sfax,High,Unemployed,Android,5G
8369,22,Female,Sousse,Low,Student,Android,5G
8370,46,Male,Gabes,Medium,Professional,Android,4G
8371,36,Female,Gabes,High,Student,Android,4G
8372,68,Female,Sousse,Low,Unemployed,iOS,4G
8373,27,Male,Tunis,Low,Student,Android,4G
8374,29,Male,Tunis,High,Student,Android,4G
8375,21,Female,Gabes,High,Unemployed,Feature Phone,5G
8376,48,Female,Nabeul,Low,Professional,Android,3G
8377,35,Female,Tunis,Low,Student,iOS,4G
8378,33,Female,Monastir,Low,Student,iOS,4G
8379,57,Male,Nabeul,Low,Retired,Feature Phone,5G
8380,53,Male,Tunis,Medium,Retired,iOS,4G
8381,42,Male,Sousse,Medium,Professional,iOS,4G
8382,40,Male,Kairouan,High,Unemployed,Android,5G
8383,29,Male,Sousse,Low,Professional,Android,3G
8384,51,Female,Tunis,High,Professional,Feature Phone,3G
8385,53,Female,Sousse,Low,Professional,Android,4G
8386,54,Male,Bizerte,Low,Student,iOS,4G
8387,20,Male,Gabes,Medium,Student,Android,3G
8388,26,Male,Kairouan,Low,Professional,Android,3G
8389,35,Female,Nabeul,Low,Professional,Android,3G
8390,60,Female,Nabeul,High,Retired,Android,4G
8391,52,Female,Bizerte,Low,Unemployed,Feature Phone,4G
8392,51,Male,Bizerte,Medium,Professional,iOS,5G
8393,58,Male,Tunis,Low,Retired,Android,4G
8394,31,Male,Tunis,Low,Professional,iOS,4G
8395,21,Male,Nabeul,Medium,Unemployed,Android,4G
8396,46,Male,Bizerte,High,Professional,iOS,4G
8397,58,Female,Bizerte,Medium,Unemployed,iOS,4G
